ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,ARR,141,16R,8,17.25,15.8,13.05,15.100000000000001,14.075000000000001
LTFM,2023,ARR,141,17L,17,5.117647058823529,4,4,4,4
LTFM,2023,ARR,141,18,5,5.6,4.8,4.2,4.6,4.4
LTFM,2023,ARR,141,34L,35,21.714285714285715,17,13.7,17,15.35
LTFM,2023,ARR,141,35R,46,7.086956521739131,6,5,5,5
LTFM,2023,ARR,141,36,36,6.833333333333334,5,5,5,5
LTFM,2023,ARR,141L,16R,4,20.25,19,19,19,19
LTFM,2023,ARR,141L,17L,12,5.416666666666667,5,4.55,5,4.775
LTFM,2023,ARR,141L,18,5,7.2,5,5,5,5
LTFM,2023,ARR,141L,34L,8,24.375,15.000000000000002,13,13.249999999999998,13.125
LTFM,2023,ARR,141L,35R,14,6.428571428571429,5,4,4.95,4.475
LTFM,2023,ARR,141L,36,11,6.909090909090909,6,6,6,6
LTFM,2023,ARR,141R,16R,5,20.2,17,17,17,17
LTFM,2023,ARR,141R,17L,6,5.833333333333333,5,3.5,4.5,4
LTFM,2023,ARR,141R,18,3,5.666666666666667,5,5,5,5
LTFM,2023,ARR,141R,34L,8,16.25,13.8,13,13.099999999999998,13.049999999999999
LTFM,2023,ARR,141R,35R,12,6.833333333333333,6,6,6,6
LTFM,2023,ARR,141R,36,14,8.071428571428571,6,5.65,6,5.825
LTFM,2023,ARR,142,16R,11,19.454545454545453,15,13,14.5,13.75
