ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,100NM,LT,04,NA,31,24.55,22.65,24.275,23.4625,"(150,250]",ARR
EHAM,100NM,LT,04,NA,26,26.533333333333335,25.7625,25.88333333333333,25.822916666666664,"(250,360]",ARR
EHAM,100NM,LT,06,NA,4,35.35666666666667,34.05166666666667,34.92166666666667,34.486666666666665,"(0,150]",ARR
EHAM,100NM,LT,06,NA,6,26.716666666666665,25.09166666666667,26.174999999999997,25.633333333333333,"(150,250]",ARR
EHAM,100NM,LT,06,NA,8,27.233333333333334,24.685833333333335,27.175000000000004,25.93041666666667,"(250,360]",ARR
EHAM,100NM,LT,18C,NA,2,30.393333333333334,29.723333333333333,30.17,29.946666666666665,"(0,150]",ARR
EHAM,100NM,LT,18C,NA,3,33.08333333333333,32.458333333333336,32.875,32.66666666666667,"(150,250]",ARR
EHAM,100NM,LT,18R,NA,1,39.65,39.65,39.65,39.65,"(0,150]",ARR
EHAM,100NM,LT,18R,NA,6,33.71666666666667,31.51666666666667,32.983333333333334,32.25,"(150,250]",ARR
EHAM,100NM,LT,18R,NA,4,25.296666666666667,24.711666666666666,25.101666666666667,24.906666666666666,"(250,360]",ARR
EHAM,100NM,LT,22,NA,61,26.85,25.566666666666666,26.583333333333332,26.075,"(0,150]",ARR
EHAM,100NM,LT,22,NA,67,29.283333333333335,27.65833333333333,29.143333333333334,28.40083333333333,"(150,250]",ARR
EHAM,100NM,LT,22,NA,79,26.89666666666667,25.581666666666667,26.365,25.973333333333333,"(250,360]",ARR
EHAM,100NM,LT,27,NA,11,25.866666666666667,25.683333333333334,25.808333333333334,25.745833333333334,"(0,150]",ARR
EHAM,100NM,LT,27,NA,12,31.18333333333333,28.144166666666667,30.334166666666665,29.239166666666666,"(150,250]",ARR
EHAM,100NM,LT,27,NA,10,28.676666666666666,28.61333333333333,28.661666666666665,28.637499999999996,"(250,360]",ARR
EHAM,100NM,LT,36C,NA,1,33.8,33.8,33.8,33.8,"(150,250]",ARR
EHAM,100NM,LT,36C,NA,2,29.89,28.91,29.563333333333333,29.236666666666665,"(250,360]",ARR
EHAM,100NM,LT,36R,NA,9,27.58,25.82,26.759999999999998,26.29,"(0,150]",ARR
EHAM,100NM,LT,36R,NA,5,26.033333333333335,25.833333333333332,25.96666666666667,25.9,"(150,250]",ARR
EHAM,100NM,LT,36R,NA,7,30.163333333333334,28.715,29.745,29.23,"(250,360]",ARR
EHAM,100NM,MJ,04,NA,186,21.5,19.783333333333335,21.208333333333332,20.495833333333334,"(0,150]",ARR
EHAM,100NM,MJ,04,NA,243,19.880000000000003,17.785000000000004,19.575,18.68,"(150,250]",ARR
EHAM,100NM,MJ,04,NA,137,21.753333333333334,20.043333333333333,21.57333333333333,20.80833333333333,"(250,360]",ARR
EHAM,100NM,MJ,06,NA,10664,25.126666666666665,23.5,24.7,24.1,"(0,150]",ARR
EHAM,100NM,MJ,06,NA,13605,20.483333333333334,19.233333333333334,20.133333333333333,19.683333333333334,"(150,250]",ARR
EHAM,100NM,MJ,06,NA,12116,21.35,19.916666666666668,20.95,20.433333333333334,"(250,360]",ARR
EHAM,100NM,MJ,18C,NA,14520,23.2,21.6,22.816666666666666,22.208333333333336,"(0,150]",ARR
EHAM,100NM,MJ,18C,NA,3747,25.25,23.4,24.733333333333334,24.066666666666666,"(150,250]",ARR
EHAM,100NM,MJ,18C,NA,2242,21.053333333333335,19.850833333333334,20.752499999999998,20.301666666666666,"(250,360]",ARR
EHAM,100NM,MJ,18L,NA,2,-16.866666666666667,-17.09166666666667,-16.941666666666666,-17.016666666666666,"(0,150]",ARR
EHAM,100NM,MJ,18R,NA,21423,22.9,21.216666666666665,22.5,21.858333333333334,"(0,150]",ARR
EHAM,100NM,MJ,18R,NA,23484,24.25,22.7,23.85,23.275,"(150,250]",ARR
